Protein	Annotation	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Succinate_1 Spectral Count	Succinate_2 Spectral Count	Succinate_3 Spectral Count	PELW_1 Spectral Count	PELW_2 Spectral Count	PELW_3 Spectral Count	Succinate_1 Unique Spectral Count	Succinate_2 Unique Spectral Count	Succinate_3 Unique Spectral Count	PELW_1 Unique Spectral Count	PELW_2 Unique Spectral Count	PELW_3 Unique Spectral Count	Succinate_1 Total Spectral Count	Succinate_2 Total Spectral Count	Succinate_3 Total Spectral Count	PELW_1 Total Spectral Count	PELW_2 Total Spectral Count	PELW_3 Total Spectral Count	Succinate_1 Intensity	Succinate_2 Intensity	Succinate_3 Intensity	PELW_1 Intensity	PELW_2 Intensity	PELW_3 Intensity	Succinate_1 MaxLFQ Intensity	Succinate_2 MaxLFQ Intensity	Succinate_3 MaxLFQ Intensity	PELW_1 MaxLFQ Intensity	PELW_2 MaxLFQ Intensity	PELW_3 MaxLFQ Intensity	Indistinguishable Proteins
RhASF-10_1_2857	RhASF-10_1_2857 rank: C; putative hydroxymethylpyrimidine transport system ATP-binding protein (db=kegg)	RhASF-10_1_2857 rank: C; putative hydroxymethylpyrimidine transport system ATP-binding protein (db=kegg)		245			RhASF-10_1_2857 rank: C; putative hydroxymethylpyrimidine transport system ATP-binding protein (db=kegg)	1.0	0.999	3	6	6	6	3	1	2	0	0	0	3	1	2	0	0	0	3	1	2	0	0	0	219562.1	217371.28	120544.66	40011.363	208060.6	0.0	130098.125	127969.4	131771.73	0.0	0.0	0.0	
RhASF-10_1_2858	RhASF-10_1_2858 rank: C; FMN-dependent NADH-azoreductase [EC:1.7.1.17] (db=kegg)	RhASF-10_1_2858 rank: C; FMN-dependent NADH-azoreductase [EC:1.7.1.17] (db=kegg)		218			RhASF-10_1_2858 rank: C; FMN-dependent NADH-azoreductase [EC:1.7.1.17] (db=kegg)	1.0	0.999	8	58	58	58	8	6	8	12	19	5	8	6	8	12	19	5	8	6	8	12	19	5	129130.58	133291.95	150937.38	288094.56	329670.0	266903.1	48769.273	50400.03	52396.125	89861.89	104541.664	83636.84	
RhASF-10_1_2859	RhASF-10_1_2859 rank: D; Helix-turn-helix domain [PF12728.12] (db=pfam)	RhASF-10_1_2859 rank: D; Helix-turn-helix domain [PF12728.12] (db=pfam)		114			RhASF-10_1_2859 rank: D; Helix-turn-helix domain [PF12728.12] (db=pfam)	1.0	0.999	6	57	57	57	8	7	12	14	7	9	8	7	12	14	7	9	8	7	12	14	7	9	130475.38	132810.4	137708.61	113638.3	81592.62	96192.64	38463.43	39538.598	41398.355	35396.598	30557.139	29310.463	
RhASF-10_1_286	RhASF-10_1_286 rank: C; adenylate cyclase [EC:4.6.1.1] (db=kegg)	RhASF-10_1_286 rank: C; adenylate cyclase [EC:4.6.1.1] (db=kegg)		501			RhASF-10_1_286 rank: C; adenylate cyclase [EC:4.6.1.1] (db=kegg)	0.9997	0.999	2	10	10	10	0	0	0	3	1	6	0	0	0	3	1	6	0	0	0	3	1	6	3162.779	0.0	3018.6707	30504.812	30785.543	29482.375	0.0	0.0	0.0	18663.537	16471.033	18024.984	
RhASF-10_1_2861	RhASF-10_1_2861 rank: E	RhASF-10_1_2861 rank: E		256			RhASF-10_1_2861 rank: E	1.0	0.999	7	63	63	63	14	11	17	8	7	6	14	11	17	8	7	6	14	11	17	8	7	6	191842.95	175741.88	189883.5	105570.375	90751.48	112879.516	45347.47	46361.746	48055.223	25276.027	22559.428	25352.371	
RhASF-10_1_2862	RhASF-10_1_2862 rank: C; uncharacterized protein (db=kegg)	RhASF-10_1_2862 rank: C; uncharacterized protein (db=kegg)		94			RhASF-10_1_2862 rank: C; uncharacterized protein (db=kegg)	1.0	0.999	2	49	49	49	9	8	9	13	3	7	9	8	9	13	3	7	9	8	9	13	3	7	116139.19	110280.66	101089.47	88133.44	58850.805	101423.875	56515.355	55145.98	52655.09	38541.13	43995.99	48584.02	
RhASF-10_1_2865	RhASF-10_1_2865 rank: C; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10] (db=kegg)	RhASF-10_1_2865 rank: C; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10] (db=kegg)		133			RhASF-10_1_2865 rank: C; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10] (db=kegg)	1.0	0.999	5	150	150	150	27	26	28	31	13	25	27	26	28	31	13	25	27	26	28	31	13	25	607552.7	567857.1	600003.3	900324.06	294720.12	808292.8	234211.42	218668.78	228839.72	361687.8	120590.32	333680.0	
RhASF-10_1_2866	RhASF-10_1_2866 rank: D; Bacterial transcriptional regulator [PF01614.23]; IclR helix-turn-helix domain [PF09339.15] (db=pfam)	RhASF-10_1_2866 rank: D; Bacterial transcriptional regulator [PF01614.23]; IclR helix-turn-helix domain [PF09339.15] (db=pfam)		265			RhASF-10_1_2866 rank: D; Bacterial transcriptional regulator [PF01614.23]; IclR helix-turn-helix domain [PF09339.15] (db=pfam)	1.0	0.999	6	29	29	29	1	3	1	7	8	9	1	3	1	7	8	9	1	3	1	7	8	9	27221.3	59527.82	45537.36	92236.336	51342.164	92556.3	20571.615	18934.945	14944.178	29750.6	30654.227	27675.781	
RhASF-10_1_2867	RhASF-10_1_2867 rank: C; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] (db=kegg)	RhASF-10_1_2867 rank: C; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] (db=kegg)		340			RhASF-10_1_2867 rank: C; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] (db=kegg)	1.0	0.999	9	59	59	59	9	4	9	10	14	13	9	4	9	10	14	13	9	4	9	10	14	13	482890.53	167937.08	517685.34	458629.84	206115.06	360732.25	157521.5	142971.73	150840.81	189035.78	170341.52	175811.66	
RhASF-10_1_2868	RhASF-10_1_2868 rank: D; Putative serine dehydratase domain [PF14031.11] (db=pfam)	RhASF-10_1_2868 rank: D; Putative serine dehydratase domain [PF14031.11] (db=pfam)		427			RhASF-10_1_2868 rank: D; Putative serine dehydratase domain [PF14031.11] (db=pfam)	1.0	0.999	22	248	248	248	38	33	32	46	46	53	38	33	32	46	46	53	38	33	32	46	46	53	412035.62	438486.78	447988.1	1098443.4	1099049.4	1082877.8	48022.25	51937.215	51717.023	120671.1	128130.586	119764.14	
RhASF-10_1_2869	RhASF-10_1_2869 rank: C; N-acyl-D-amino-acid deacylase [EC:3.5.1.81] (db=kegg)	RhASF-10_1_2869 rank: C; N-acyl-D-amino-acid deacylase [EC:3.5.1.81] (db=kegg)		537			RhASF-10_1_2869 rank: C; N-acyl-D-amino-acid deacylase [EC:3.5.1.81] (db=kegg)	1.0	0.999	16	81	81	81	9	8	7	12	26	19	9	8	7	12	26	19	9	8	7	12	26	19	190291.92	154004.67	189850.25	464449.3	410639.12	432595.0	32048.947	30391.465	32714.375	72876.78	77506.15	71474.305	
RhASF-10_1_287	RhASF-10_1_287 rank: D; P-aminobenzoate N-oxygenase AurF [PF11583.13] (db=pfam)	RhASF-10_1_287 rank: D; P-aminobenzoate N-oxygenase AurF [PF11583.13] (db=pfam)		301			RhASF-10_1_287 rank: D; P-aminobenzoate N-oxygenase AurF [PF11583.13] (db=pfam)	1.0	0.999	6	17	17	17	0	0	0	5	2	10	0	0	0	5	2	10	0	0	0	5	2	10	0.0	0.0	0.0	98974.57	69730.27	101330.82	0.0	0.0	0.0	28406.256	40581.61	29433.01	
RhASF-10_1_2870	RhASF-10_1_2870 rank: C; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42] (db=kegg)	RhASF-10_1_2870 rank: C; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42] (db=kegg)		212			RhASF-10_1_2870 rank: C; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42] (db=kegg)	1.0	0.999	3	26	26	26	1	0	0	6	11	8	1	0	0	6	11	8	1	0	0	6	11	8	10152.657	0.0	9809.663	42918.49	58173.17	40219.336	0.0	0.0	0.0	17989.662	32755.93	16558.12	
RhASF-10_1_2871	RhASF-10_1_2871 rank: C; gluconate:H+ symporter, GntP family (db=kegg)	RhASF-10_1_2871 rank: C; gluconate:H+ symporter, GntP family (db=kegg)		480			RhASF-10_1_2871 rank: C; gluconate:H+ symporter, GntP family (db=kegg)	0.9538	0.9963	1	2	2	2	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0.0	0.0	0.0	4270.684	0.0	4925.2554	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_2872	RhASF-10_1_2872 rank: E	RhASF-10_1_2872 rank: E		369			RhASF-10_1_2872 rank: E	1.0	0.999	10	75	75	75	12	11	13	8	16	15	12	11	13	8	16	15	12	11	13	8	16	15	166008.14	168019.78	196152.89	225675.25	202564.53	239269.3	40347.37	43298.83	43351.67	47605.91	45136.473	50396.465	
RhASF-10_1_2873	RhASF-10_1_2873 rank: D; Pyridine nucleotide-disulphide oxidoreductase [PF07992.19]; Apoptosis-inducing factor, mitochondrion-associated, C-term [PF14721.11]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.32] (db=pfam)	RhASF-10_1_2873 rank: D; Pyridine nucleotide-disulphide oxidoreductase [PF07992.19]; Apoptosis-inducing factor, mitochondrion-associated, C-term [PF14721.11]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.32] (db=pfam)		393			RhASF-10_1_2873 rank: D; Pyridine nucleotide-disulphide oxidoreductase [PF07992.19]; Apoptosis-inducing factor, mitochondrion-associated, C-term [PF14721.11]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.32] (db=pfam)	1.0	0.999	12	126	126	126	15	15	14	23	33	26	15	15	14	23	33	26	15	15	14	23	33	26	394789.44	314428.66	299622.03	703529.8	687015.1	917768.5	75740.05	85711.28	87444.08	185070.77	225174.4	216173.83	
RhASF-10_1_2875	RhASF-10_1_2875 rank: C; uncharacterized protein (db=kegg)	RhASF-10_1_2875 rank: C; uncharacterized protein (db=kegg)		135			RhASF-10_1_2875 rank: C; uncharacterized protein (db=kegg)	1.0	0.999	7	73	73	73	13	13	14	11	11	11	13	13	14	11	11	11	13	13	14	11	11	11	354644.1	307826.56	384538.7	573517.94	273128.0	539768.7	111149.52	104539.71	112910.33	185403.3	169870.52	165806.77	
RhASF-10_1_2876	RhASF-10_1_2876 rank: C; RNA polymerase sigma-70 factor, ECF subfamily (db=kegg)	RhASF-10_1_2876 rank: C; RNA polymerase sigma-70 factor, ECF subfamily (db=kegg)		324			RhASF-10_1_2876 rank: C; RNA polymerase sigma-70 factor, ECF subfamily (db=kegg)	1.0	0.999	11	128	128	128	16	20	23	25	23	21	16	20	23	25	23	21	16	20	23	25	23	21	417137.0	303581.28	458125.12	582608.7	320999.28	505511.8	105910.98	97434.88	118142.305	211076.25	185073.27	205524.78	
RhASF-10_1_2877	RhASF-10_1_2877 rank: C; GTP pyrophosphokinase [EC:2.7.6.5] (db=kegg)	RhASF-10_1_2877 rank: C; GTP pyrophosphokinase [EC:2.7.6.5] (db=kegg)		326			RhASF-10_1_2877 rank: C; GTP pyrophosphokinase [EC:2.7.6.5] (db=kegg)	1.0	0.999	10	124	124	124	20	23	21	18	20	22	20	23	21	18	20	22	20	23	21	18	20	22	351888.66	379648.44	341145.16	397288.9	408805.56	414638.47	83708.08	86681.195	90741.95	94358.945	113194.96	105713.52	
RhASF-10_1_2879	RhASF-10_1_2879 rank: D; FAD binding domain [PF00667.25]; Oxidoreductase NAD-binding domain [PF00175.26] (db=pfam)	RhASF-10_1_2879 rank: D; FAD binding domain [PF00667.25]; Oxidoreductase NAD-binding domain [PF00175.26] (db=pfam)		400			RhASF-10_1_2879 rank: D; FAD binding domain [PF00667.25]; Oxidoreductase NAD-binding domain [PF00175.26] (db=pfam)	1.0	0.999	14	140	140	140	16	26	17	18	37	26	16	26	17	18	37	26	16	26	17	18	37	26	429910.12	437375.2	439703.34	490422.34	385727.78	495188.1	56278.8	58084.766	57316.53	61633.53	66051.22	60731.473	
RhASF-10_1_288	RhASF-10_1_288 rank: C; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1] (db=kegg)	RhASF-10_1_288 rank: C; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1] (db=kegg)		498			RhASF-10_1_288 rank: C; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1] (db=kegg)	1.0	0.999	25	320	320	320	31	30	32	77	72	78	31	30	32	77	72	78	31	30	32	77	72	78	368973.06	361658.75	412597.0	2502101.0	2423742.2	2565304.2	42028.85	42602.3	48496.57	256718.16	287479.28	266887.56	
RhASF-10_1_2881	RhASF-10_1_2881 rank: C; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5] (db=kegg)	RhASF-10_1_2881 rank: C; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5] (db=kegg)		620			RhASF-10_1_2881 rank: C; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5] (db=kegg)	1.0	0.999	13	108	108	108	17	17	18	22	15	19	17	17	18	22	15	19	17	17	18	22	15	19	261230.12	271540.66	238888.52	264331.06	280261.03	304206.22	40247.99	41648.26	39542.746	44596.086	49603.805	47620.496	
RhASF-10_1_2882	RhASF-10_1_2882 rank: C; exodeoxyribonuclease V beta subunit [EC:3.1.11.5] (db=kegg)	RhASF-10_1_2882 rank: C; exodeoxyribonuclease V beta subunit [EC:3.1.11.5] (db=kegg)		1113			RhASF-10_1_2882 rank: C; exodeoxyribonuclease V beta subunit [EC:3.1.11.5] (db=kegg)	1.0	0.999	26	192	192	192	28	32	28	34	34	36	28	32	28	34	34	36	28	32	28	34	34	36	587419.0	529715.2	564414.7	1424973.2	557444.6	547099.7	187961.48	188356.95	187601.47	209928.1	207451.42	205487.89	
RhASF-10_1_2883	RhASF-10_1_2883 rank: C; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5] (db=kegg)	RhASF-10_1_2883 rank: C; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5] (db=kegg)		1091			RhASF-10_1_2883 rank: C; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5] (db=kegg)	1.0	0.999	37	407	407	407	67	65	64	68	61	82	67	65	64	68	61	82	67	65	64	68	61	82	920632.06	967191.8	1221595.4	1045385.56	883971.1	1105668.8	81182.586	85860.64	84050.27	91359.43	88985.086	97275.734	
RhASF-10_1_2885	RhASF-10_1_2885 rank: D; Macro domain [PF01661.26] (db=pfam)	RhASF-10_1_2885 rank: D; Macro domain [PF01661.26] (db=pfam)		169			RhASF-10_1_2885 rank: D; Macro domain [PF01661.26] (db=pfam)	1.0	0.999	6	30	30	30	5	6	2	7	5	5	5	6	2	7	5	5	5	6	2	7	5	5	72143.47	75947.805	61342.375	65848.305	54041.082	60518.938	21933.227	22534.557	20891.598	20361.71	20027.373	18400.146	
RhASF-10_1_2886	RhASF-10_1_2886 rank: D; ADP-ribosylglycohydrolase [PF03747.19] (db=pfam)	RhASF-10_1_2886 rank: D; ADP-ribosylglycohydrolase [PF03747.19] (db=pfam)		308			RhASF-10_1_2886 rank: D; ADP-ribosylglycohydrolase [PF03747.19] (db=pfam)	1.0	0.999	10	97	97	97	26	13	22	9	13	14	26	13	22	9	13	14	26	13	22	9	13	14	664353.8	945481.9	1006770.4	678777.0	187389.12	448820.4	322502.28	237714.75	329083.78	192697.9	213429.17	183363.73	
RhASF-10_1_2887	RhASF-10_1_2887 rank: D; NrtR DNA-binding winged helix domain [PF21906.1] (db=pfam)	RhASF-10_1_2887 rank: D; NrtR DNA-binding winged helix domain [PF21906.1] (db=pfam)		224			RhASF-10_1_2887 rank: D; NrtR DNA-binding winged helix domain [PF21906.1] (db=pfam)	1.0	0.999	5	51	51	51	11	9	10	9	4	8	11	9	10	9	4	8	11	9	10	9	4	8	92679.29	85629.875	83150.2	90109.33	60284.93	78360.18	26209.254	29969.582	28053.82	24733.959	19421.691	21158.668	
RhASF-10_1_2888	RhASF-10_1_2888 rank: E	RhASF-10_1_2888 rank: E		396			RhASF-10_1_2888 rank: E	1.0	0.999	11	185	185	185	35	28	36	20	32	34	35	28	36	20	32	34	35	28	36	20	32	34	989930.2	912092.4	1009752.9	893133.56	856708.9	944158.9	185185.48	160885.89	174780.98	156159.58	162411.17	167413.27	
RhASF-10_1_2889	RhASF-10_1_2889 rank: D; T3SS (YopN, CesT) and YbjN peptide-binding chaperone 1 [PF22551.1]; T3SS (YopN, CesT) and YbjN peptide-binding chaperone 3 [PF22552.1]; TY-Chap C-terminal domain [PF22554.1] (db=pfam)	RhASF-10_1_2889 rank: D; T3SS (YopN, CesT) and YbjN peptide-binding chaperone 1 [PF22551.1]; T3SS (YopN, CesT) and YbjN peptide-binding chaperone 3 [PF22552.1]; TY-Chap C-terminal domain [PF22554.1] (db=pfam)		433			RhASF-10_1_2889 rank: D; T3SS (YopN, CesT) and YbjN peptide-binding chaperone 1 [PF22551.1]; T3SS (YopN, CesT) and YbjN peptide-binding chaperone 3 [PF22552.1]; TY-Chap C-terminal domain [PF22554.1] (db=pfam)	1.0	0.999	4	20	20	20	4	7	9	0	0	0	4	7	9	0	0	0	4	7	9	0	0	0	53111.773	62524.04	54739.242	0.0	3682.5564	0.0	21138.824	23651.014	20906.629	0.0	0.0	0.0	
RhASF-10_1_289	RhASF-10_1_289 rank: C; stearoyl-CoA 9-desaturase NADPH oxidoreductase (db=kegg)	RhASF-10_1_289 rank: C; stearoyl-CoA 9-desaturase NADPH oxidoreductase (db=kegg)		349			RhASF-10_1_289 rank: C; stearoyl-CoA 9-desaturase NADPH oxidoreductase (db=kegg)	1.0	0.999	20	321	321	321	25	26	33	85	73	79	25	26	33	85	73	79	25	26	33	85	73	79	437468.22	413106.25	509444.66	2554001.8	1872019.8	2602183.8	73117.586	71541.6	84030.766	359281.0	345774.66	367346.25	
RhASF-10_1_2891	RhASF-10_1_2891 rank: C; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1] (db=kegg)	RhASF-10_1_2891 rank: C; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1] (db=kegg)		532			RhASF-10_1_2891 rank: C; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1] (db=kegg)	1.0	0.999	7	21	21	21	1	0	2	8	3	7	1	0	2	8	3	7	1	0	2	8	3	7	54392.95	56764.62	58044.992	91624.56	55075.37	91449.664	15667.452	16260.242	16231.404	23567.234	16785.559	23172.635	
RhASF-10_1_2892	RhASF-10_1_2892 rank: E	RhASF-10_1_2892 rank: E		269			RhASF-10_1_2892 rank: E	0.987	0.999	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.0	0.0	3007.1326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_2894	RhASF-10_1_2894 rank: D; AMP-binding enzyme [PF00501.33]; AMP-binding enzyme C-terminal domain [PF13193.11] (db=pfam)	RhASF-10_1_2894 rank: D; AMP-binding enzyme [PF00501.33]; AMP-binding enzyme C-terminal domain [PF13193.11] (db=pfam)		538			RhASF-10_1_2894 rank: D; AMP-binding enzyme [PF00501.33]; AMP-binding enzyme C-terminal domain [PF13193.11] (db=pfam)	1.0	0.999	12	169	169	169	23	25	24	29	41	27	23	25	24	29	41	27	23	25	24	29	41	27	593655.25	581735.94	565077.5	944351.1	790171.7	982122.4	105239.76	107013.44	99906.38	158820.97	141868.11	175138.47	
RhASF-10_1_2895	RhASF-10_1_2895 rank: D; ABC transporter [PF00005.32]; ABC transporter [PF12848.12] (db=pfam)	RhASF-10_1_2895 rank: D; ABC transporter [PF00005.32]; ABC transporter [PF12848.12] (db=pfam)		531			RhASF-10_1_2895 rank: D; ABC transporter [PF00005.32]; ABC transporter [PF12848.12] (db=pfam)	1.0	0.999	14	98	98	98	16	22	20	15	13	12	16	22	20	15	13	12	16	22	20	15	13	12	436193.1	284493.03	431727.72	213494.84	220786.75	231795.73	70515.984	69146.54	69113.0	50862.04	55892.67	53132.02	
RhASF-10_1_2896	RhASF-10_1_2896 rank: C; SanA protein (db=kegg)	RhASF-10_1_2896 rank: C; SanA protein (db=kegg)		225			RhASF-10_1_2896 rank: C; SanA protein (db=kegg)	1.0	0.999	3	10	10	10	1	4	5	0	0	0	1	4	5	0	0	0	1	4	5	0	0	0	42433.91	30490.814	45386.844	0.0	10167.25	7024.122	21579.312	19672.97	23316.031	0.0	0.0	4569.8135	
RhASF-10_1_2897	RhASF-10_1_2897 rank: D; Sodium:dicarboxylate symporter family [PF00375.23] (db=pfam)	RhASF-10_1_2897 rank: D; Sodium:dicarboxylate symporter family [PF00375.23] (db=pfam)		457			RhASF-10_1_2897 rank: D; Sodium:dicarboxylate symporter family [PF00375.23] (db=pfam)	1.0	0.999	8	111	111	111	28	27	24	6	12	14	28	27	24	6	12	14	28	27	24	6	12	14	1304406.0	1254163.0	1217505.2	374140.66	266343.03	361789.44	566083.6	542044.3	520335.88	148348.69	137186.56	158042.08	
RhASF-10_1_290	RhASF-10_1_290 rank: C; NADPH-dependent stearoyl-CoA 9-desaturase [EC:1.14.19.-] (db=kegg)	RhASF-10_1_290 rank: C; NADPH-dependent stearoyl-CoA 9-desaturase [EC:1.14.19.-] (db=kegg)		480			RhASF-10_1_290 rank: C; NADPH-dependent stearoyl-CoA 9-desaturase [EC:1.14.19.-] (db=kegg)	1.0	0.999	14	133	133	133	7	10	8	33	36	39	7	10	8	33	36	39	7	10	8	33	36	39	159585.48	163019.42	189047.97	1006416.06	861924.56	1119813.8	50416.9	51010.434	59899.387	247401.73	195322.12	271459.0	
RhASF-10_1_2902	RhASF-10_1_2902 rank: D; Activator of Hsp90 ATPase homolog 1-like protein [PF08327.16] (db=pfam)	RhASF-10_1_2902 rank: D; Activator of Hsp90 ATPase homolog 1-like protein [PF08327.16] (db=pfam)		161			RhASF-10_1_2902 rank: D; Activator of Hsp90 ATPase homolog 1-like protein [PF08327.16] (db=pfam)	1.0	0.999	4	52	52	52	7	6	6	13	9	11	7	6	6	13	9	11	7	6	6	13	9	11	167836.44	122926.27	152229.08	321977.97	174063.67	256943.22	71523.19	50524.418	63615.92	144712.12	83760.484	109787.195	
RhASF-10_1_2903	RhASF-10_1_2903 rank: D; SMP-30/Gluconolactonase/LRE-like region [PF08450.17] (db=pfam)	RhASF-10_1_2903 rank: D; SMP-30/Gluconolactonase/LRE-like region [PF08450.17] (db=pfam)		280			RhASF-10_1_2903 rank: D; SMP-30/Gluconolactonase/LRE-like region [PF08450.17] (db=pfam)	1.0	0.999	6	103	103	103	20	18	14	12	18	21	20	18	14	12	18	21	20	18	14	12	18	21	1064379.1	1163753.6	1053631.9	1506708.8	828979.44	1694404.8	320506.0	321052.3	330718.03	413452.53	342423.8	425571.03	
RhASF-10_1_2904	RhASF-10_1_2904 rank: C; membrane-associated protein (db=kegg)	RhASF-10_1_2904 rank: C; membrane-associated protein (db=kegg)		217			RhASF-10_1_2904 rank: C; membrane-associated protein (db=kegg)	0.9998	0.999	2	23	23	23	7	4	5	2	2	3	7	4	5	2	2	3	7	4	5	2	2	3	108619.41	89986.305	114185.97	41677.08	33036.32	41632.312	68858.47	54587.812	69455.48	25433.434	21139.404	24979.29	
RhASF-10_1_2906	RhASF-10_1_2906 rank: E	RhASF-10_1_2906 rank: E		455			RhASF-10_1_2906 rank: E	1.0	0.999	8	57	57	57	14	17	15	4	4	3	14	17	15	4	4	3	14	17	15	4	4	3	185815.2	163456.16	185709.22	132118.6	87742.305	111588.15	49731.484	48928.477	50014.676	33774.223	21851.162	28497.393	
RhASF-10_1_2907	RhASF-10_1_2907 rank: E	RhASF-10_1_2907 rank: E		407			RhASF-10_1_2907 rank: E	1.0	0.999	5	28	28	28	3	3	3	5	7	7	3	3	3	5	7	7	3	3	3	5	7	7	26658.19	21294.164	29953.443	69010.97	59892.0	75228.33	15166.847	15201.8545	13804.623	26987.014	29427.85	25905.322	
RhASF-10_1_2908	RhASF-10_1_2908 rank: D; PQQ-like domain [PF13360.11] (db=pfam)	RhASF-10_1_2908 rank: D; PQQ-like domain [PF13360.11] (db=pfam)		463			RhASF-10_1_2908 rank: D; PQQ-like domain [PF13360.11] (db=pfam)	1.0	0.999	7	81	81	81	12	12	9	17	16	15	12	12	9	17	16	15	12	12	9	17	16	15	103321.82	108787.71	115622.07	202888.36	167778.03	203133.55	29419.842	27483.797	28629.95	48700.816	45584.01	49495.438	
RhASF-10_1_2909	RhASF-10_1_2909 rank: E	RhASF-10_1_2909 rank: E		171			RhASF-10_1_2909 rank: E	0.9998	0.999	2	5	5	5	0	1	0	0	4	0	0	1	0	0	4	0	0	1	0	0	4	0	0.0	20473.334	0.0	15433.029	57383.32	13297.872	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_2910	RhASF-10_1_2910 rank: D; N-6 DNA Methylase [PF02384.21] (db=pfam)	RhASF-10_1_2910 rank: D; N-6 DNA Methylase [PF02384.21] (db=pfam)		493			RhASF-10_1_2910 rank: D; N-6 DNA Methylase [PF02384.21] (db=pfam)	1.0	0.999	6	27	27	27	2	6	5	5	4	5	2	6	5	5	4	5	2	6	5	5	4	5	30793.135	51568.42	34108.34	33583.516	43268.414	34195.47	18975.623	22382.076	20917.586	20965.115	20536.586	21095.467	
RhASF-10_1_2915	RhASF-10_1_2915 rank: C; ribose transport system substrate-binding protein (db=kegg)	RhASF-10_1_2915 rank: C; ribose transport system substrate-binding protein (db=kegg)		323			RhASF-10_1_2915 rank: C; ribose transport system substrate-binding protein (db=kegg)	1.0	0.999	10	92	92	92	9	8	12	24	18	21	9	8	12	24	18	21	9	8	12	24	18	21	142025.28	181257.06	212068.06	571063.75	364538.88	630170.0	56662.3	55578.668	69035.8	159308.55	85175.914	172249.42	
RhASF-10_1_2918	RhASF-10_1_2918 rank: C; L-xylulose reductase [EC:1.1.1.10] (db=kegg)	RhASF-10_1_2918 rank: C; L-xylulose reductase [EC:1.1.1.10] (db=kegg)		241			RhASF-10_1_2918 rank: C; L-xylulose reductase [EC:1.1.1.10] (db=kegg)	0.987	0.999	1	11	11	11	0	2	2	2	4	1	0	2	2	2	4	1	0	2	2	2	4	1	12130.995	13064.517	15133.017	22856.25	19689.744	24585.33	0.0	0.0	0.0	0.0	0.0	0.0	
RhASF-10_1_2919	RhASF-10_1_2919 rank: C; LacI family transcriptional regulator, galactose operon repressor (db=kegg)	RhASF-10_1_2919 rank: C; LacI family transcriptional regulator, galactose operon repressor (db=kegg)		335			RhASF-10_1_2919 rank: C; LacI family transcriptional regulator, galactose operon repressor (db=kegg)	1.0	0.999	11	103	103	103	15	15	10	25	18	20	15	15	10	25	18	20	15	15	10	25	18	20	192488.55	201376.62	213563.02	320958.06	251443.61	312381.66	35583.887	38359.07	37538.133	51538.637	53694.227	51052.73	
RhASF-10_1_2920	RhASF-10_1_2920 rank: D; AAA domain [PF13671.11]; AAA domain [PF13238.11] (db=pfam)	RhASF-10_1_2920 rank: D; AAA domain [PF13671.11]; AAA domain [PF13238.11] (db=pfam)		197			RhASF-10_1_2920 rank: D; AAA domain [PF13671.11]; AAA domain [PF13238.11] (db=pfam)	0.987	0.999	2	14	14	14	1	4	4	3	1	1	1	4	4	3	1	1	1	4	4	3	1	1	17008.293	18561.855	18302.357	21139.328	23715.523	23208.42	0.0	0.0	0.0	0.0	0.0	0.0	
